time,vehicle,x,y,heading,speed
140,ts1,220,300,270,2.0
150,ts1,200,300,270,2.0
160,ts1,180,300,270,2.0
170,ts1,160,300,270,2.0
180,ts1,140,300,270,2.0
190,ts1,120,300,270,2.0
200,ts1,100,300,270,2.0
210,ts1,80,300,270,2.0
220,ts1,60,300,270,2.0
230,ts1,40,300,270,2.0
240,ts1,20,300,270,2.0
250,ts1,0,300,270,2.0
260,ts1,-20,300,270,2.0
270,ts1,-40,300,270,2.0
280,ts1,-60,300,270,2.0
290,ts1,-80,300,270,2.0
300,ts1,-100,300,270,2.0
310,ts1,-120,300,270,2.0
320,ts1,-140,300,270,2.0
330,ts1,-160,300,270,2.0
340,ts1,-180,300,270,2.0
350,ts1,-200,300,270,2.0
360,ts1,-220,300,270,2.0
370,ts1,-240,300,270,2.0
380,ts1,-260,300,270,2.0
390,ts1,-280,300,270,2.0
400,ts1,-300,300,270,2.0
