time,vehicle,x,y,heading,speed
235.0,opship,1153.0799927199373,64.35438305683965,94.34534830228723,5.0
240.0,opship,1178.0081296510193,62.4601842432961,94.34534830228722,5.0
245.0,opship,1202.9362665821013,60.56598542975254,94.34534830228723,5.0
250.0,opship,1227.8644035131833,58.671786616208976,94.34534830228723,5.0
255.0,opship,1252.7925404442653,56.777587802665415,94.34534830228723,5.0
260.0,opship,1277.7206773753473,54.883388989121855,94.34534830228723,5.0
265.0,opship,1302.6488143064294,52.989190175578294,94.34534830228723,5.0
270.0,opship,1327.5769512375114,51.09499136203473,94.34534830228723,5.0
275.0,opship,1352.5050881685934,49.20079254849117,94.34534830228723,5.0
280.0,opship,1377.4332250996754,47.30659373494761,94.34534830228723,5.0
285.0,opship,1402.3613620307574,45.41239492140405,94.34534830228723,5.0
290.0,opship,1427.2894989618394,43.51819610786049,94.34534830228723,5.0
295.0,opship,1452.2176358929214,41.62399729431693,94.34534830228723,5.0
300.0,opship,1477.1457728240034,39.72979848077337,94.34534830228723,5.0
305.0,opship,1502.0739097550854,37.83559966722981,94.34534830228723,5.0
310.0,opship,1527.0020466861674,35.94140085368625,94.34534830228723,5.0
315.0,opship,1551.9301836172494,34.047202040142686,94.34534830228723,5.0
320.0,opship,1576.8583205483314,32.153003226599125,94.34534830228723,5.0
325.0,opship,1601.7864574794135,30.258804413055564,94.34534830228723,5.0
330.0,opship,1626.7145944104955,28.364605599511993,94.34534830228725,5.0
335.0,opship,1651.6427313415775,26.47040678596842,94.34534830228725,5.0
340.0,opship,1676.5708682726595,24.57620797242485,94.34534830228725,5.0
345.0,opship,1701.4990052037415,22.68200915888128,94.34534830228725,5.0
350.0,opship,1726.4271421348235,20.787810345337707,94.34534830228725,5.0
355.0,opship,1751.3552790659055,18.893611531794136,94.34534830228725,5.0
360.0,opship,1776.2834159969875,16.999412718250564,94.34534830228725,5.0
365.0,opship,1801.2115529280695,15.105213904706991,94.34534830228725,5.0
370.0,opship,1826.1396898591515,13.211015091163418,94.34534830228725,5.0
375.0,opship,1851.0678267902335,11.316816277619845,94.34534830228725,5.0
380.0,opship,1875.9959637213155,9.422617464076282,94.34534830228723,5.0
385.0,opship,1900.9241006523976,7.52841865053271,94.34534830228725,5.0
390.0,opship,1925.8522375834796,5.634219836989137,94.34534830228725,5.0
395.0,opship,1950.7803745145616,3.740021023445565,94.34534830228725,5.0
400.0,opship,1975.7085114456436,1.8458222099019925,94.34534830228725,5.0
0,ts1,500,300,270,2.0
10,ts1,480,300,270,2.0
20,ts1,460,300,270,2.0
30,ts1,440,300,270,2.0
40,ts1,420,300,270,2.0
50,ts1,400,300,270,2.0
60,ts1,380,300,270,2.0
70,ts1,360,300,270,2.0
80,ts1,340,300,270,2.0
90,ts1,320,300,270,2.0
100,ts1,300,300,270,2.0
110,ts1,280,300,270,2.0
120,ts1,260,300,270,2.0
130,ts1,240,300,270,2.0
140,ts1,220,300,270,2.0
150,ts1,200,300,270,2.0
160,ts1,180,300,270,2.0
170,ts1,160,300,270,2.0
180,ts1,140,300,270,2.0
190,ts1,120,300,270,2.0
200,ts1,100,300,270,2.0
210,ts1,80,300,270,2.0
220,ts1,60,300,270,2.0
230,ts1,40,300,270,2.0
240,ts1,20,300,270,2.0
250,ts1,0,300,270,2.0
260,ts1,-20,300,270,2.0
270,ts1,-40,300,270,2.0
280,ts1,-60,300,270,2.0
290,ts1,-80,300,270,2.0
300,ts1,-100,300,270,2.0
310,ts1,-120,300,270,2.0
320,ts1,-140,300,270,2.0
330,ts1,-160,300,270,2.0
340,ts1,-180,300,270,2.0
350,ts1,-200,300,270,2.0
360,ts1,-220,300,270,2.0
370,ts1,-240,300,270,2.0
380,ts1,-260,300,270,2.0
390,ts1,-280,300,270,2.0
400,ts1,-300,300,270,2.0
